6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.789742146356934427e+01 2.229615479848958554e-02 1.183719618334555246e-01 5.590999194151647506e-02 2.096284118154913955e-09 9.713473832438119793e-01
6.888548108204962261e+01 2.248631054033447402e-02 1.164296765743423057e-01 5.263218196209899086e-02 2.070306819262896831e-09 9.764608663881880757e-01
6.877801824012476573e+01 2.266983423215920140e-02 1.167049421290020511e-01 5.119616395204685394e-02 2.063375084280600905e-09 9.752532963148141665e-01
6.828322901783663212e+01 2.253261414321334338e-02 1.176811425886452184e-01 5.987400944949369114e-02 2.099160302013453677e-09 9.765457325140757261e-01
6.826895827931824101e+01 2.261664732427981842e-02 1.182306586299439605e-01 4.926547252616830103e-02 2.062235951585403371e-09 9.751001790576927508e-01
6.826895827931824101e+01 2.261664732427981842e-02 1.182306586299439605e-01 4.926547252616830103e-02 2.062235951585403371e-09 9.751001790576927508e-01
6.826895827931824101e+01 2.261664732427981842e-02 1.182306586299439605e-01 4.926547252616830103e-02 2.062235951585403371e-09 9.751001790576927508e-01
6.826895827931824101e+01 2.261664732427981842e-02 1.182306586299439605e-01 4.926547252616830103e-02 2.062235951585403371e-09 9.751001790576927508e-01
6.779022385843867937e+01 2.239961847413549784e-02 1.180941746218537869e-01 5.016077200292943378e-02 2.066793171083734724e-09 9.704881510126094346e-01
6.780153796087552109e+01 2.236260379266417561e-02 1.186235389938993523e-01 5.822110896415153003e-02 2.106103406586140089e-09 9.700935824336953672e-01
6.780153796087552109e+01 2.236260379266417561e-02 1.186235389938993523e-01 5.822110896415153003e-02 2.106103406586140089e-09 9.700935824336953672e-01
6.780153796087552109e+01 2.236260379266417561e-02 1.186235389938993523e-01 5.822110896415153003e-02 2.106103406586140089e-09 9.700935824336953672e-01
6.780153796087552109e+01 2.236260379266417561e-02 1.186235389938993523e-01 5.822110896415153003e-02 2.106103406586140089e-09 9.700935824336953672e-01
6.780153796087552109e+01 2.236260379266417561e-02 1.186235389938993523e-01 5.822110896415153003e-02 2.106103406586140089e-09 9.700935824336953672e-01
6.780153796087552109e+01 2.236260379266417561e-02 1.186235389938993523e-01 5.822110896415153003e-02 2.106103406586140089e-09 9.700935824336953672e-01
6.780153796087552109e+01 2.236260379266417561e-02 1.186235389938993523e-01 5.822110896415153003e-02 2.106103406586140089e-09 9.700935824336953672e-01
6.780153796087552109e+01 2.236260379266417561e-02 1.186235389938993523e-01 5.822110896415153003e-02 2.106103406586140089e-09 9.700935824336953672e-01
6.780153796087552109e+01 2.236260379266417561e-02 1.186235389938993523e-01 5.822110896415153003e-02 2.106103406586140089e-09 9.700935824336953672e-01
6.780153796087552109e+01 2.236260379266417561e-02 1.186235389938993523e-01 5.822110896415153003e-02 2.106103406586140089e-09 9.700935824336953672e-01
6.780296927027752929e+01 2.235254158978082495e-02 1.188333267687106676e-01 5.550560958506178116e-02 2.089394697071003710e-09 9.747649171402603674e-01
6.780296927027752929e+01 2.235254158978082495e-02 1.188333267687106676e-01 5.550560958506178116e-02 2.089394697071003710e-09 9.747649171402603674e-01
6.780296927027752929e+01 2.235254158978082495e-02 1.188333267687106676e-01 5.550560958506178116e-02 2.089394697071003710e-09 9.747649171402603674e-01
6.780296927027752929e+01 2.235254158978082495e-02 1.188333267687106676e-01 5.550560958506178116e-02 2.089394697071003710e-09 9.747649171402603674e-01
6.780296927027752929e+01 2.235254158978082495e-02 1.188333267687106676e-01 5.550560958506178116e-02 2.089394697071003710e-09 9.747649171402603674e-01
6.862032757275665062e+01 2.262525773668421294e-02 1.170902448839833132e-01 5.042417739819757272e-02 2.067862626831328598e-09 9.726145980133804603e-01
6.862032757275665062e+01 2.262525773668421294e-02 1.170902448839833132e-01 5.042417739819757272e-02 2.067862626831328598e-09 9.726145980133804603e-01
6.934459637967849233e+01 2.268457926841226102e-02 1.156426289116275069e-01 5.602758350953743888e-02 2.082394080482640718e-09 9.741951605615261078e-01
6.849679468595726917e+01 2.248605586276272716e-02 1.177302931224008670e-01 4.590789720792987083e-02 2.046506834102670193e-09 9.727674072143142059e-01
6.849679468595726917e+01 2.248605586276272716e-02 1.177302931224008670e-01 4.590789720792987083e-02 2.046506834102670193e-09 9.727674072143142059e-01
6.849679468595726917e+01 2.248605586276272716e-02 1.177302931224008670e-01 4.590789720792987083e-02 2.046506834102670193e-09 9.727674072143142059e-01
6.849679468595726917e+01 2.248605586276272716e-02 1.177302931224008670e-01 4.590789720792987083e-02 2.046506834102670193e-09 9.727674072143142059e-01
6.849679468595726917e+01 2.248605586276272716e-02 1.177302931224008670e-01 4.590789720792987083e-02 2.046506834102670193e-09 9.727674072143142059e-01
6.821568456439787553e+01 2.251239597770449477e-02 1.180412750891590284e-01 4.407897799043103415e-02 2.038174838416282746e-09 9.726914859465259910e-01
6.821568456439787553e+01 2.251239597770449477e-02 1.180412750891590284e-01 4.407897799043103415e-02 2.038174838416282746e-09 9.726914859465259910e-01
6.821568456439787553e+01 2.251239597770449477e-02 1.180412750891590284e-01 4.407897799043103415e-02 2.038174838416282746e-09 9.726914859465259910e-01
6.821568456439787553e+01 2.251239597770449477e-02 1.180412750891590284e-01 4.407897799043103415e-02 2.038174838416282746e-09 9.726914859465259910e-01
6.835151988407140777e+01 2.239014132046814737e-02 1.175873598584514790e-01 4.736684069818278275e-02 2.046764805196636831e-09 9.767710171174724954e-01
6.835151988407140777e+01 2.239014132046814737e-02 1.175873598584514790e-01 4.736684069818278275e-02 2.046764805196636831e-09 9.767710171174724954e-01
6.835151988407140777e+01 2.239014132046814737e-02 1.175873598584514790e-01 4.736684069818278275e-02 2.046764805196636831e-09 9.767710171174724954e-01
6.835151988407140777e+01 2.239014132046814737e-02 1.175873598584514790e-01 4.736684069818278275e-02 2.046764805196636831e-09 9.767710171174724954e-01
6.835151988407140777e+01 2.239014132046814737e-02 1.175873598584514790e-01 4.736684069818278275e-02 2.046764805196636831e-09 9.767710171174724954e-01
6.835151988407140777e+01 2.239014132046814737e-02 1.175873598584514790e-01 4.736684069818278275e-02 2.046764805196636831e-09 9.767710171174724954e-01
6.835151988407140777e+01 2.239014132046814737e-02 1.175873598584514790e-01 4.736684069818278275e-02 2.046764805196636831e-09 9.767710171174724954e-01
6.858872609368634699e+01 2.243563824270084633e-02 1.173390435399934706e-01 4.309100700670154965e-02 2.029428214521785072e-09 9.804074460530675106e-01
6.858872609368634699e+01 2.243563824270084633e-02 1.173390435399934706e-01 4.309100700670154965e-02 2.029428214521785072e-09 9.804074460530675106e-01
6.858872609368634699e+01 2.243563824270084633e-02 1.173390435399934706e-01 4.309100700670154965e-02 2.029428214521785072e-09 9.804074460530675106e-01
6.858872609368634699e+01 2.243563824270084633e-02 1.173390435399934706e-01 4.309100700670154965e-02 2.029428214521785072e-09 9.804074460530675106e-01
6.847483817888736723e+01 2.241142069331823750e-02 1.171924966706965193e-01 3.975666642268120554e-02 2.015219036012269655e-09 9.791134516241880581e-01
6.847483817888736723e+01 2.241142069331823750e-02 1.171924966706965193e-01 3.975666642268120554e-02 2.015219036012269655e-09 9.791134516241880581e-01
6.847483817888736723e+01 2.241142069331823750e-02 1.171924966706965193e-01 3.975666642268120554e-02 2.015219036012269655e-09 9.791134516241880581e-01
6.847483817888736723e+01 2.241142069331823750e-02 1.171924966706965193e-01 3.975666642268120554e-02 2.015219036012269655e-09 9.791134516241880581e-01
6.826636171529513319e+01 2.230491181711192344e-02 1.174898060375061809e-01 4.293772426095601030e-02 2.031541821666903391e-09 9.806581116906598616e-01
6.880155185252262129e+01 2.259414009107585386e-02 1.172011435561880338e-01 4.018682588129644101e-02 2.026204891976275890e-09 9.781303156543211808e-01
6.880155185252262129e+01 2.259414009107585386e-02 1.172011435561880338e-01 4.018682588129644101e-02 2.026204891976275890e-09 9.781303156543211808e-01
6.943586429107789115e+01 2.275351206179028127e-02 1.160763941103515884e-01 4.811476873618772410e-02 2.049686936861317137e-09 9.812047009063843417e-01
6.943586429107789115e+01 2.275351206179028127e-02 1.160763941103515884e-01 4.811476873618772410e-02 2.049686936861317137e-09 9.812047009063843417e-01
6.898089111576985033e+01 2.275970164703619222e-02 1.176278216351863692e-01 5.202388041808329172e-02 2.077814269972562502e-09 9.768927138066146876e-01
6.898089111576985033e+01 2.275970164703619222e-02 1.176278216351863692e-01 5.202388041808329172e-02 2.077814269972562502e-09 9.768927138066146876e-01
6.720549900932655873e+01 2.233261474233215124e-02 1.210440757542144141e-01 5.953231223837042452e-02 2.121264701592617592e-09 9.709081294668102657e-01
6.720549900932655873e+01 2.233261474233215124e-02 1.210440757542144141e-01 5.953231223837042452e-02 2.121264701592617592e-09 9.709081294668102657e-01
6.720549900932655873e+01 2.233261474233215124e-02 1.210440757542144141e-01 5.953231223837042452e-02 2.121264701592617592e-09 9.709081294668102657e-01
6.707966063835264947e+01 2.218887576303142997e-02 1.203303040402683710e-01 6.036854265633369299e-02 2.123791975562855433e-09 9.724023908264863847e-01
6.772304254112441413e+01 2.220019413417646109e-02 1.180052177792453999e-01 5.839811913341753230e-02 2.106120817440846385e-09 9.733102666357995592e-01
6.772304254112441413e+01 2.220019413417646109e-02 1.180052177792453999e-01 5.839811913341753230e-02 2.106120817440846385e-09 9.733102666357995592e-01
6.950540611131758340e+01 2.262373799219019252e-02 1.145014063837074686e-01 4.992759097864912787e-02 2.050619280222819912e-09 9.829176487140977025e-01
6.889884377470799848e+01 2.230916646635543524e-02 1.155739742990102570e-01 4.966152801873071482e-02 2.052607579302413341e-09 9.812490255243492276e-01
6.861505246926358836e+01 2.237760124031124009e-02 1.165094556173046775e-01 6.207322941384228743e-02 2.105039816690722539e-09 9.807647258809224500e-01
6.861505246926358836e+01 2.237760124031124009e-02 1.165094556173046775e-01 6.207322941384228743e-02 2.105039816690722539e-09 9.807647258809224500e-01
6.861505246926358836e+01 2.237760124031124009e-02 1.165094556173046775e-01 6.207322941384228743e-02 2.105039816690722539e-09 9.807647258809224500e-01
6.861505246926358836e+01 2.237760124031124009e-02 1.165094556173046775e-01 6.207322941384228743e-02 2.105039816690722539e-09 9.807647258809224500e-01
6.861505246926358836e+01 2.237760124031124009e-02 1.165094556173046775e-01 6.207322941384228743e-02 2.105039816690722539e-09 9.807647258809224500e-01
6.861505246926358836e+01 2.237760124031124009e-02 1.165094556173046775e-01 6.207322941384228743e-02 2.105039816690722539e-09 9.807647258809224500e-01
6.791255722947856555e+01 2.236697100708180674e-02 1.177759270920907403e-01 6.289254909260197368e-02 2.117144839193039449e-09 9.731934382511551185e-01
6.758189709023521630e+01 2.228142568516081751e-02 1.184612129369996270e-01 6.309805919568683974e-02 2.121096054087899319e-09 9.696234111450811044e-01
6.758189709023521630e+01 2.228142568516081751e-02 1.184612129369996270e-01 6.309805919568683974e-02 2.121096054087899319e-09 9.696234111450811044e-01
6.758189709023521630e+01 2.228142568516081751e-02 1.184612129369996270e-01 6.309805919568683974e-02 2.121096054087899319e-09 9.696234111450811044e-01
6.758189709023521630e+01 2.228142568516081751e-02 1.184612129369996270e-01 6.309805919568683974e-02 2.121096054087899319e-09 9.696234111450811044e-01
6.758189709023521630e+01 2.228142568516081751e-02 1.184612129369996270e-01 6.309805919568683974e-02 2.121096054087899319e-09 9.696234111450811044e-01
6.733080317253784131e+01 2.201353648305734087e-02 1.185089915868455107e-01 5.898838332576562815e-02 2.102518633632923682e-09 9.712185853808446012e-01
6.733080317253784131e+01 2.201353648305734087e-02 1.185089915868455107e-01 5.898838332576562815e-02 2.102518633632923682e-09 9.712185853808446012e-01
6.733080317253784131e+01 2.201353648305734087e-02 1.185089915868455107e-01 5.898838332576562815e-02 2.102518633632923682e-09 9.712185853808446012e-01
6.657771913465909108e+01 2.205935435615772461e-02 1.209603606904669504e-01 5.628182943964268881e-02 2.109169288635204937e-09 9.647348984043855324e-01
6.657771913465909108e+01 2.205935435615772461e-02 1.209603606904669504e-01 5.628182943964268881e-02 2.109169288635204937e-09 9.647348984043855324e-01
6.693765011079960914e+01 2.202571426385861730e-02 1.200633816938648651e-01 5.115040102353845403e-02 2.087668410716020193e-09 9.642477671985913990e-01
6.693765011079960914e+01 2.202571426385861730e-02 1.200633816938648651e-01 5.115040102353845403e-02 2.087668410716020193e-09 9.642477671985913990e-01
6.639703366082710545e+01 2.204984826044668542e-02 1.214059883026692849e-01 6.108124456128866814e-02 2.135824648743272774e-09 9.614352653750530830e-01
6.639703366082710545e+01 2.204984826044668542e-02 1.214059883026692849e-01 6.108124456128866814e-02 2.135824648743272774e-09 9.614352653750530830e-01
6.761663479773839924e+01 2.237397409561263026e-02 1.190109463033831860e-01 6.633113537755910838e-02 2.150222109474894720e-09 9.652592886205966227e-01
6.761663479773839924e+01 2.237397409561263026e-02 1.190109463033831860e-01 6.633113537755910838e-02 2.150222109474894720e-09 9.652592886205966227e-01
6.761663479773839924e+01 2.237397409561263026e-02 1.190109463033831860e-01 6.633113537755910838e-02 2.150222109474894720e-09 9.652592886205966227e-01
6.761663479773839924e+01 2.237397409561263026e-02 1.190109463033831860e-01 6.633113537755910838e-02 2.150222109474894720e-09 9.652592886205966227e-01
6.860221475469697339e+01 2.265385430383623500e-02 1.174095556767822401e-01 6.504874849978301010e-02 2.141474215688629833e-09 9.682057557025868233e-01
